29.822063,29.822063,29.822063,29.822063,29.822063,
17.061993,17.061993,17.061993,17.061993,17.061993,
23.493465,23.493465,23.493465,23.493465,23.493465,
24.142204,24.142204,24.142204,24.142204,24.142204,
10.858196,10.858196,10.858196,10.858196,10.858196,
