272165,8731864,34039,154810837,8731864
251639,8688735,36842,155338427,8688735
270685,8701114,34124,153365920,8701114
272415,8697682,33063,155391656,8697682
249988,8719548,36590,154807462,8719548
249149,8692495,34025,154698478,8692495
250491,8674764,38868,154779762,8674764
242824,8690750,42323,154732851,8690750
