71260,1781618,7531,9324307,1781618
36495,1778320,3759,9324947,1778320
73679,1774532,7003,9324245,1774532
72376,1760958,7183,9323835,1760958
74498,1782826,9489,9324372,1782826
73705,1762985,7195,9324382,1762985
74976,1784731,7592,9320673,1784731
73990,1767110,7060,9323501,1767110
